Revenue,Operating_Cost,Gross_Margin,Net_Profit,Debt_Ratio,Liquidity_Ratio,Cash_Flow,Transaction_Volume,Market_Volatility_Index,Management_Activity_Score,Risk_Tag,Risk_Class,profit_margin
31632670.92,25524395.89,7.33618196,15023468.04,0.122272841,2.148866903,4936900.59,1718,26.45043145,2.292197171,Monitor,0,47.49351732
43934864.67,30492637.17,24.4682337,-496033.8067,0.297325157,3.163452921,2511260.505,2603,16.81327263,6.949243524,Decline,0,-1.129020905
36886016.67,6570851.071,7.525730291,-2253422.156,0.467691801,0.813981902,4418473.069,330,16.84301786,6.952967546,Stable,1,-6.109150188
40272306.05,18569987.48,70.93893295,17092099.19,0.60280312,2.967943782,8519177.426,2812,30.86030449,8.631317461,Decline,0,42.44132226
14460711.34,571398.4691,23.25475124,3573241.569,0.545801467,1.130142012,8949820.651,4753,55.77132867,7.766437496,Monitor,1,24.70999859
9283257.417,10017818.81,46.80028772,12096753.12,0.694108792,1.682250946,1191688.776,4628,46.47827006,5.04720706,Decline,0,130.3072034
37655430.21,29113176.26,7.92344905,-4366284.893,0.323813545,1.449807304,3545685.679,1296,16.15507362,6.515698254,Safe Zone,1,-11.59536585
40438319.59,39674036.06,55.01355435,12251172.21,0.551962086,1.700465819,4589728.183,1822,61.1341915,7.194562033,Warning,2,30.29594784
49530004.53,4147288.364,29.22705093,2902532.789,0.170513795,0.951486494,9389349.483,2214,46.08205762,5.614628233,Decline,0,5.860150461
20924575.01,16179473.77,72.34393902,-3606478.66,0.430932419,2.010710223,9983407.83,241,67.65133461,5.28085886,Stable,1,-17.23561248
18914895.25,32042824.55,71.60886417,10245319.04,0.700128666,2.904927769,824886.9861,2885,50.21112804,6.805877011,Stable,2,54.16534908
38932441.56,8320618.258,29.39679638,1020095.402,0.654720683,1.824602031,6723758.456,2715,20.51049182,6.017270941,Critical,1,2.620168068
17369775.24,22292380.98,72.57206718,4670181.051,0.89251419,1.971840728,2536372.747,2613,38.42700174,6.795480748,Safe Zone,0,26.88682488
46572487.62,29376237.58,79.71182551,-2985479.693,0.322312901,3.046302756,-1902701.637,356,48.90985585,6.515692966,Critical,0,-6.410393444
42991431.22,24716220.92,66.90617481,-1320918.723,0.498551439,2.618174344,-1888969.731,581,11.69588206,7.472769045,Moderate,1,-3.072516279
21735204.36,7683384.438,68.36535108,2449430.887,0.363624331,1.971363226,3526792.091,4267,10.89461585,6.785231579,Monitor,2,11.26941734
37668117.86,14344305.83,23.67565521,-2756012.486,0.452482491,1.273086945,3860018.956,2746,17.76418004,5.677682378,Critical,0,-7.316565422
37849872.27,31394913.02,48.25267991,17770656.62,0.785560104,3.154780241,-1729163.641,4737,25.0998661,7.136171302,Warning,0,46.95037408
5604631.507,22258215.26,10.04419355,-4848823.92,0.64736726,2.231061205,6243129.001,108,35.77294741,5.045337687,Warning,0,-86.51458912
45176368.88,408138.619,12.11884526,7096505.472,0.805952953,1.16344283,1528040.663,1623,39.24642843,3.175041034,Safe Zone,0,15.70844591
25509992.44,30487432.25,79.9169459,-1918813.547,0.262808887,1.307359258,4718717.218,1190,18.28165654,1.012763981,Stable,0,-7.521811508
41409644.57,1605391.927,29.49794371,2691977.237,0.798688894,2.909399267,1611028.878,1860,50.40349475,6.039677324,Warning,0,6.500846034
16342455.25,29880204.55,61.1137934,18151489,0.147809819,0.632436686,5611.778432,3248,45.7682837,6.315897039,Monitor,0,111.0695346
44828399.81,8258726.295,65.49987898,-957636.1682,0.810879424,3.476276561,2886084.863,3526,27.66784593,9.748440683,Critical,0,-2.136226526
19765483.1,38331324.51,69.35174533,19145807.99,0.363259024,0.891055039,787280.3775,4544,10.81959301,4.253305007,Monitor,2,96.86486234
1036463.748,14844041.9,79.82212231,144859.4247,0.351670107,2.888205576,4417611.723,2612,14.65887492,4.547199185,Decline,0,13.97631369
45316407.83,13211878.33,23.11223639,13539152.71,0.509670861,1.68432595,385942.3634,2902,33.50168653,2.816196232,Critical,0,29.87693279
5018690.501,6125744.403,8.026312014,8666931.622,0.85255215,1.97664855,4100871.72,991,19.23846107,1.634808657,Safe Zone,0,172.6930884
16306025.06,12363047.78,35.83936385,17111968.19,0.138225092,3.141951732,-111457.8216,4673,32.60917637,7.955240436,Decline,2,104.9426094
47528067.37,35090700.32,14.75605024,8849831.388,0.38178478,1.738733569,6051696.514,1824,47.69095627,3.247129579,Monitor,1,18.62022143
47555053.77,39854106.64,6.681941687,8363980.479,0.785257591,2.112481261,7047252.213,1471,42.83424567,6.480143749,Critical,1,17.587995
28885175.46,14858719.31,32.03201204,-113549.9908,0.416843582,0.647898987,-675269.189,485,23.87055299,7.18995732,Monitor,0,-0.393108191
31775942,18054703.11,63.78036883,-844265.9487,0.259325518,0.507042422,3613628.944,889,30.62934948,5.241130186,High Risk,2,-2.656934446
22698053.34,28938423.34,47.46355184,17912228.78,0.439835345,1.234399619,-1149539.592,4051,46.84187191,8.887169017,Safe Zone,0,78.91526428
15013933.2,35470592.06,28.45834919,3195954.971,0.408442001,2.541749279,5178189.347,4505,61.65130168,4.994153569,Safe Zone,0,21.28659379
16768895,23803164.5,54.07565041,4302056.374,0.832332961,0.86379468,1172851.575,2731,55.19280632,3.564177607,Warning,1,25.65497831
33789663.58,15782722.79,22.40136352,13995591.46,0.709547501,0.841285876,4331493.482,1700,43.20400161,9.064139707,Safe Zone,2,41.41974196
37742539.21,16622349.27,6.078608455,3470587.061,0.504092445,1.732881824,4209532.113,1295,31.7375799,8.754078558,Moderate,1,9.195425463
39683162.66,27885602.23,62.32650398,18801561.17,0.890696453,2.443511116,9092252.154,2311,31.90307665,2.476359524,Warning,2,47.37919033
39586098.07,328086.8915,51.78073136,13448194.22,0.472222025,2.636215977,4588998.671,965,62.76503862,1.233649165,Warning,2,33.9720126
5014702.101,24859655.63,62.17269684,9935731.064,0.146590265,1.035352022,4995981.757,2689,12.35461456,1.809870007,Decline,0,198.1320299
24973805.08,14348621.82,7.920351252,17022379.01,0.309819457,0.738764442,2819837.509,3939,69.27895867,3.578926587,Decline,0,68.16093486
3349158.621,31809053.78,67.78397209,-3759852.291,0.448856384,3.321191102,9388955.238,4531,49.86252465,9.750338216,Monitor,0,-112.2625924
27701679.68,3901027.465,51.464465,1426567.305,0.225522099,1.281999148,7326230.913,1376,50.86826194,6.026645378,High Risk,2,5.149750201
22355759.82,23610450.22,47.2546513,6625908.356,0.858052101,3.060039493,1424863.484,3408,12.27987024,4.359355588,Warning,0,29.63848426
44441357.05,19342721.02,51.84605361,674463.4868,0.713479118,3.090474351,8130515.029,1635,46.33175649,8.998444852,Decline,2,1.517648271
17870293.12,25764555.93,69.83249352,13597629.68,0.31462976,2.817567775,3188756.322,3418,39.08668361,5.078226983,Stable,0,76.09069191
6294817.313,2781173.06,49.02023799,17980200.78,0.572643627,1.00650082,7944005.722,438,16.34673441,3.837147656,Critical,0,285.6349896
7578088.262,23283354.74,48.57127849,5594252.998,0.677159326,2.965404378,7874656.82,2841,26.67532065,9.470975759,Critical,0,73.82142838
38194776.27,22547086.6,79.30093678,3553315.003,0.853023143,2.807751678,266442.2412,3382,63.41886737,8.645658996,Safe Zone,0,9.303143911
31101794.13,22514271.76,61.75476253,19038768.3,0.805308279,2.29016897,6413693.577,753,42.99930495,8.593015379,Monitor,2,61.2143731
5505572.468,24218809.13,38.17203541,6121310.821,0.512153781,1.511606106,1487715.632,2870,34.80499451,5.610562687,High Risk,0,111.1839115
4663286.903,27123423.9,58.054775,7226210.011,0.719722096,1.287525813,1569912.04,1109,14.36092935,8.104945589,Critical,0,154.9595846
35197972.01,32238562.19,34.19228538,3791246.809,0.549715803,0.865667636,1556176.923,4224,52.84729164,2.614180233,Stable,0,10.77120809
4101768.815,10938864.66,22.16565969,17738711.83,0.542163112,2.029271201,6706818.971,1348,52.1710494,6.159006618,High Risk,0,432.4649346
41182072.93,33036966.53,49.76389077,9223887.082,0.191793567,2.255782627,757912.5015,1351,46.84261642,9.854613306,Moderate,0,22.39782125
35458990.24,20030576.15,74.61365736,14054364.68,0.200910126,1.578016972,-1989129.977,723,40.61575877,3.618625875,Critical,0,39.63554682
4526764.642,3266919.51,74.685464,15295167.96,0.523626892,1.926077203,6582842.242,2409,36.02706413,8.149170963,Warning,2,337.8829952
4699466.847,2530326.984,30.64289586,3546226.048,0.315089236,1.590543372,54216.92602,4349,45.59626558,5.414305665,Stable,0,75.460178
49338659.14,13502685.08,44.57580997,5842358.283,0.116829522,2.423018172,-746211.2563,4162,24.0037271,1.358251149,Monitor,0,11.8413398
19026404.39,31438899.69,20.87269239,16211794.36,0.678271363,3.203777623,850193.4471,4621,66.47554385,7.86717458,Monitor,1,85.20682115
18846786.28,28365701.2,79.67233321,4081383.792,0.125989277,0.991760786,2558806.268,3632,45.32767175,2.5171223,Stable,0,21.65559545
40733578.58,31586875.59,78.58384309,14848378.34,0.576221473,1.64422643,3710875.93,1066,28.67154666,6.683262104,Critical,0,36.45242784
47388804.58,20787308.45,53.71316973,18524808.06,0.531355035,0.922605812,-1465159.511,259,36.98079105,1.770977746,Decline,1,39.09110649
49307052.66,17719920.12,65.33105448,10580259.33,0.875051752,2.374831311,9646879.992,548,58.34108733,9.521806577,Decline,0,21.45790258
37792220.17,6068610.563,58.6325121,13540682.19,0.487370511,2.686611528,6592756.641,478,19.69696364,3.625514985,Safe Zone,1,35.82928477
19124849.48,13262071.59,49.48686643,15127432.8,0.150881149,3.295738198,1878328.784,3689,27.57013735,3.038182225,Moderate,0,79.09831036
4633285.477,17473970.77,9.001099774,16125991.22,0.541350374,1.336615779,1824367.087,3201,50.77048136,2.162227637,Warning,1,348.0465709
38968772.34,3726297.101,39.10732569,4876333.446,0.772876936,3.350633618,3382510.592,2155,28.92935239,9.51401974,Moderate,2,12.51343872
28141010.36,8980355.718,55.60897266,-3718413.521,0.897479427,0.689788015,5514937.873,1603,57.55010091,7.407133682,Moderate,0,-13.21350397
21498989.46,24009366.7,55.81487104,5046906.781,0.444274539,2.30904159,-243523.2009,3256,17.82720923,7.674947998,Critical,0,23.4750884
45364542.06,29479391.95,32.98419638,11843905.74,0.356238994,0.671398158,267157.7652,2619,55.76117023,5.494641052,Warning,0,26.108289
6004275.374,39934230.95,75.626899,6258759.645,0.825322638,3.181322563,8313214.994,2678,14.10110289,5.272550067,Critical,0,104.2383844
24884942.66,37337910.59,17.55177742,13724078.77,0.252993703,2.089427171,1075059.087,1926,10.75555676,1.990191187,Critical,2,55.15013218
1062005.416,25774094.94,42.52695847,3924560.737,0.592343132,2.508045052,2562339.976,1117,63.89341113,6.03856986,Safe Zone,1,369.5424409
23698701.78,16965672.52,56.81629824,10868603.53,0.424571539,2.994721778,8455262.211,1556,44.88035302,3.222248456,Stable,0,45.86159879
3287012.146,25519859.12,57.28518544,-339504.8787,0.132865892,0.950931867,5957773.953,3063,31.10961383,9.794307995,Monitor,1,-10.32867734
6381486.855,31468934.4,53.64792176,13734235.92,0.377830779,0.615774686,2100542.552,1717,23.95567822,8.16922846,Safe Zone,0,215.2199985
6317549.215,4909780.399,25.64661601,8642399.22,0.312182818,3.136643438,6204394.549,4638,47.013147,4.716928542,Monitor,1,136.7998717
32635909.95,16514214.61,16.71549265,101609.7137,0.648872923,1.444799682,-1763801.415,4750,40.54013101,2.362071328,Safe Zone,1,0.311343284
37429221.52,33624130.97,52.69552451,2297779.337,0.859032398,0.886936724,6827711.92,4116,69.49586653,8.06798522,Critical,1,6.138998472
29376753.87,15476551.49,49.94765871,13715217.71,0.31443775,1.905383711,3844192.486,997,68.9929592,2.098483904,Safe Zone,0,46.68731533
48127541.15,22960516.39,18.45170077,7065030.892,0.749172751,2.294918227,7758185.767,4439,48.10147397,2.704003781,Monitor,1,14.67980853
19056093.69,23593220.56,57.88543592,400786.0098,0.144287854,0.59291181,9455651.824,1221,36.57223037,2.90368466,Safe Zone,0,2.103190803
14642748.27,7542154.875,39.13789938,19181779.76,0.530496808,1.324686975,9109462.594,221,39.46845815,6.012015744,High Risk,1,130.9984943
43495656.85,14616970.58,55.08204437,12878125.5,0.156440051,0.598399623,8911180.521,4676,50.94874397,8.083509886,Warning,0,29.60784232
11567994.01,13513549.29,67.80253098,18928370.81,0.847226393,1.761006168,4146039.471,1193,16.09447265,3.828833909,Stable,0,163.62708
48179515.7,1242629,17.72963214,5677626.134,0.713081024,3.185300087,2321705.37,1909,29.70112443,1.762028328,Monitor,1,11.78431549
1101646.497,1162832.203,6.4358651,6877508.517,0.626359929,3.447957234,3580423.897,2238,14.51633446,5.180846172,Warning,2,624.2935946
48509001.92,33301542.34,63.43269398,17448880.4,0.759117105,2.411142661,6278752.04,2543,14.40164557,7.73299217,Stable,0,35.97039665
2636415.642,11068218.24,50.72730689,8126233.506,0.618015836,0.984913081,8607973.322,3627,21.75035451,2.994974588,Decline,2,308.2303632
44611584.13,20819534.9,57.47296772,12681972.8,0.875155518,3.21754817,483835.636,238,39.11519528,2.979320932,High Risk,1,28.427533
26621204.9,12089277.83,67.86162312,1304321.937,0.671166358,2.04874347,9018317.902,4126,57.08645927,9.525043246,Critical,1,4.899560115
49651757.41,37639033.96,65.21082011,6168161.718,0.839726888,0.961247936,7782162.784,207,39.12975347,9.587383544,Decline,2,12.42284672
4152929.954,10520011,77.06901102,-1913753.355,0.513705514,3.265180008,9746272.182,2767,30.12859663,9.914191589,Monitor,0,-46.08200417
27915787.08,17300341.15,45.19513091,149500.8969,0.19365153,2.772407152,8563021.279,2020,14.94117942,8.268936414,Decline,2,0.535542475
48480475.51,34934663.97,41.63717245,-4976414.618,0.522542177,2.695115818,1359247.956,295,43.01773139,2.693657523,Stable,0,-10.26478096
26393343.29,33708955.96,35.14153999,-4018373.709,0.201498262,2.627542111,-728529.0639,2953,26.27611519,2.907833687,Stable,0,-15.22495148
31655232.59,7606836.43,16.52682821,19432095.58,0.573994783,1.101019463,-653107.1361,2845,46.89605068,4.062027174,Stable,1,61.38667762
34939560.1,32145203.73,47.94554247,1058842.378,0.485994448,1.133020075,1494679.823,3874,68.63126435,3.863192782,High Risk,2,3.030497165
22999782.71,18435838.09,25.77593932,11582767.74,0.598060318,2.564878995,5370204.688,2427,16.67885929,9.608749742,Decline,2,50.36033551
31564124.96,19422161.11,74.09806342,15977492.47,0.108037585,1.15916825,7651843.913,899,22.72752392,8.101665846,Warning,1,50.61915224
29423558.44,5512502.902,48.73931032,8766511.481,0.255872393,1.81601509,8791003.684,1860,38.38567229,7.516079129,High Risk,1,29.79419195
45107321.52,3407940.248,49.46301354,-1171387.498,0.493064346,2.846005477,5485040.612,4036,68.11682892,2.673669017,Stable,0,-2.596889947
2749595.827,29171984.42,31.61934957,13202910.93,0.860402849,2.851857554,-1932424.247,2176,56.30858658,9.185730034,Safe Zone,2,480.1764246
14407677.88,19959153.86,8.899201398,10006285.25,0.406887232,1.859785318,235801.3182,4314,63.89375159,8.450833416,Stable,0,69.45106167
47545368.46,17586657.96,7.380782403,13281264.73,0.439497621,2.876569815,-803285.5538,3080,30.02289091,2.472776572,Safe Zone,1,27.93387698
44568057.3,29234427.5,36.75013581,14243665.57,0.671756871,3.015865389,2359893.707,2357,69.52230843,8.840532988,Critical,1,31.95935931
23055009.26,30667413.38,11.34240336,19385259.19,0.583034206,2.464327254,4016211.924,3126,16.16996896,3.450227827,High Risk,1,84.08263459
31196563.59,6524545.073,50.51352167,9339082.001,0.33914092,1.185277557,-1479233.857,2394,13.17837436,1.727827712,Safe Zone,0,29.93625235
14230368.56,24486960.95,71.07297542,3541027.817,0.428653116,1.322035341,2181735.71,669,61.33615762,6.911400759,High Risk,2,24.88359878
9811997.406,5587092.475,71.21861124,11211613.92,0.274159839,1.444523466,150156.0955,2952,65.63589221,6.884241934,Moderate,1,114.2643384
23453071.04,30104728.42,54.42840576,-3288982.269,0.872817167,0.850412323,5764841.995,2457,15.43512145,1.854388086,Warning,2,-14.02367418
17990935.29,26346815.22,20.84238736,17434932.96,0.204507505,1.319478861,3571268.432,4502,16.8056456,3.86966628,Moderate,0,96.90954183
29390977.54,38273261.92,69.72476235,-2015474.717,0.397469428,1.128557673,3943811.763,3054,11.99044947,9.93533016,Safe Zone,1,-6.857460641
4347864.53,2944529.051,71.45700765,3196070.947,0.120671178,1.865986249,3132301.456,3964,16.27045376,7.105840003,Moderate,1,73.50898183
48732542.98,2470777.902,19.74901887,15393634.52,0.277423594,3.225312644,9472236.526,2536,22.56518901,7.570676499,Decline,1,31.58799762
49317431.85,11431045.57,60.30695643,9932809.458,0.724376911,0.81344095,576821.5015,3452,68.20459713,2.91625557,Monitor,2,20.14056508
35059004.84,10615886.21,26.48896617,4840888.007,0.260940186,2.660803772,4199971.118,3646,50.07161333,1.709038639,Warning,0,13.80783062
27036770.13,10029756.2,65.19802343,6835891.484,0.164050722,2.561849013,6832208.42,1727,56.71318153,3.492115208,Safe Zone,0,25.28368385
15821617.01,36268932.3,79.79284249,16363684.83,0.479562544,0.787262596,4682132.958,4089,56.56836422,3.240085467,Critical,0,103.4261215
40782853.48,10131938.75,7.2519504,3500109.651,0.107975388,3.267717215,9148250.629,1354,42.10442499,3.110896907,Decline,0,8.582306909
34394193.04,11023599.1,72.30243993,16741242.12,0.167812924,2.205416606,2535620.268,4143,57.84933866,2.734788897,Critical,2,48.67461813
8549538.498,30424050.84,51.69729002,-2796639.226,0.746100696,1.591176563,3564109.669,2013,45.74845194,6.172801216,Warning,0,-32.71099635
45590895.63,18099645.73,78.00369644,14419960.93,0.717178676,2.76961575,-937732.2174,3357,28.87276586,3.952931283,Warning,0,31.6290363
41215593.52,31113080.17,39.87571381,16188690.83,0.832111056,1.272096375,5307989.333,1411,43.66660653,8.383105135,Safe Zone,0,39.27807279
47515095.71,2801573.071,68.55409479,-454558.6791,0.783612349,2.580529511,1458543.621,4344,42.01051517,2.655526761,High Risk,1,-0.956661609
36423115.67,19605333.51,9.679555145,5758663.309,0.646540451,0.619133623,-76291.52581,1837,59.40718323,5.181643638,Monitor,0,15.81046323
30864052.2,1537821.287,30.14592876,-862505.6334,0.141866286,3.018224113,4534375.515,1123,68.90363304,1.122920528,Safe Zone,0,-2.794531411
21203030.3,2693597.498,10.02624033,12665103.22,0.726278894,1.844512541,4387723.161,1215,34.66255393,5.335140902,Decline,0,59.73251487
46670059.93,36276210.64,78.15073501,8383694.202,0.776408649,2.410078743,-1089540.305,3649,55.80344071,1.502543988,High Risk,0,17.96375281
43370162.53,5741965.77,66.27304305,10883083.67,0.739265717,1.163713459,6378585.442,2767,15.98578024,9.799511607,High Risk,2,25.0934814
2738324.17,21390343.15,68.94105659,-87825.82609,0.506783228,2.531221138,5485266.288,3203,56.60988217,8.115329158,High Risk,0,-3.207283749
1805165.238,16561604.98,75.34739236,293646.5513,0.286321471,2.816720828,268207.393,4176,32.28501472,5.41100329,Safe Zone,1,16.26701784
19134936.66,14024264.39,11.38276146,-3962566.862,0.776263981,1.919639561,3633218.346,3105,12.36340977,1.779286224,Stable,2,-20.70854444
40622389.87,36013367.16,33.91981944,3051688.38,0.681730248,2.353180772,6643874.998,709,31.79477071,6.332008967,Stable,1,7.512330981
49370168.4,1068571.192,10.32761668,8993616.533,0.88460894,1.868977771,4353228.886,4692,46.63856506,7.828873756,Critical,2,18.21670216
7945636.11,26618829.51,20.80948262,16448372.85,0.224554078,3.182274108,2745868.914,2632,17.15501006,2.716455277,Stable,2,207.0114038
29909470.41,38543098.48,22.20243328,11673186.19,0.280531666,1.993607542,1868061.497,1179,65.44206955,6.113875067,Stable,0,39.02839477
19354097.4,22494693.7,40.18304083,5884908.085,0.26943852,3.025426127,5324726.4,2324,14.6603448,8.327898085,High Risk,1,30.40652303
48510762.69,37485533.99,25.14216256,18828002.86,0.734031814,2.904056175,9269304.38,4516,65.80040319,7.914229999,High Risk,0,38.81201163
42184886.7,2279863.596,12.57335801,12981130.01,0.249525837,1.731514464,6060938.086,1518,52.42825108,8.226928161,Warning,0,30.77199213
41997270.88,16867974.1,17.56183168,18254130.07,0.153327864,1.190253476,-1103049.156,2152,29.78273052,8.913910824,High Risk,2,43.46503877
23700311.41,10554280.08,16.04566727,8189699.332,0.898848645,1.718246398,3528219.682,3316,33.44502086,9.439138919,Safe Zone,1,34.55523934
21033565.37,29286674.41,77.98075984,1472606.87,0.119853769,2.978652127,8689889.578,2521,54.44856188,4.649690397,Warning,1,7.001223255
14033650.06,39255624.2,61.94693802,-3679332.841,0.768195248,1.182897607,-866450.8904,1201,46.08826605,6.118921923,Monitor,1,-26.21793208
3290587.084,10409896.49,77.5821099,13152121.29,0.392293473,2.073309038,9866508.546,142,50.29857529,8.115935734,Warning,0,399.6892029
43303757.62,26236149.14,37.98053649,-1967425.05,0.773292368,2.918290244,9388832.724,2616,33.34987699,7.274258326,Decline,2,-4.543312539
40738599.95,8084285.784,25.87763612,2569378.207,0.543696393,1.560432425,-1060706.231,1331,39.26880891,9.959682054,Stable,0,6.306987009
49986024.83,22700144.13,64.87198979,8311772.697,0.821304984,2.426628911,9200959.845,2950,69.39204904,1.12309886,Decline,0,16.62819303
49833523.44,18664512.97,29.46904385,9110414.694,0.840954389,1.236894722,2357591.083,2849,22.83537223,4.196198938,High Risk,2,18.28169888
27993869.43,38885812.12,27.45375303,10014579.92,0.107278545,0.827838336,8136510.005,3227,35.07137119,3.529251336,Stable,0,35.7741896
38564877.05,24419385.45,22.43794942,-843616.7413,0.160329741,2.883152675,3020600.053,4561,27.50939125,3.360842651,High Risk,1,-2.187526075
47265903.63,14110353.61,14.72592337,4493435.121,0.300286984,0.79690587,3290261.352,2654,55.90669063,3.002768042,Stable,1,9.506715784
42557545.84,4741012.239,24.23472958,10429855.68,0.635452333,1.314144185,5610917.092,3931,55.84075754,7.382114567,Monitor,0,24.50765304
12743731.04,6219623.784,31.64898114,19245471.62,0.810617757,3.065328266,7293729.031,2463,27.54672766,1.762835259,Stable,2,151.019129
22801934.7,9167613.812,55.54956561,13190778.44,0.467953561,1.539407861,-1594530.189,1594,14.883419,7.674479505,Stable,1,57.8493826
6893391.05,10188473.12,9.692363166,18065093.93,0.585578493,3.419136049,5117871.946,3580,10.6859606,7.240832578,Safe Zone,0,262.0639653
47725525.85,34054519.1,20.78802047,14055301.46,0.250799882,3.439203004,240795.9292,2696,35.64703199,3.257237193,Monitor,0,29.45028097
30505644.41,22536666.97,65.67677302,9792924.222,0.743973467,1.304828061,2151394.214,4834,34.62025566,3.275504048,Decline,2,32.10200739
11817818.87,21030958.27,16.01914427,-199415.7716,0.873862489,0.622934667,2175623.994,2108,69.30339272,6.659745268,Critical,0,-1.687416043
33749183.88,4767801.1,30.69838599,11667141.3,0.314879146,2.615189853,3628724.083,4564,38.18812454,7.859539949,Monitor,2,34.5701435
31097347.9,34433559.8,69.84941914,10584489.15,0.495860761,1.852959508,2009636.943,1195,25.38510217,8.888370518,Stable,0,34.03662969
18229054.54,28968009.27,16.61939834,10061729.26,0.168892888,0.802258532,-711666.5786,960,63.47376646,8.669256075,Moderate,1,55.19611145
6121100.814,2893200.804,11.20526267,7244646.7,0.547309325,2.622568457,-252455.1377,3356,39.46407698,9.683946947,Moderate,2,118.3552913
33742873.18,28371836.87,41.34034963,8216415.1,0.502226753,0.593524727,-1598744.173,1616,45.95053811,6.232464058,Moderate,0,24.35007551
26255231.19,21832821.05,27.68146335,3361063.178,0.215549187,3.110590071,3642989.024,2445,15.74012263,9.177900052,Safe Zone,1,12.80149907
38729760.39,3452668.761,47.25562734,7982817.316,0.45365297,0.915957587,9453372.338,3055,32.97498444,8.276619459,Warning,1,20.61158457
26248093.31,18440365.53,65.28536679,-61102.35804,0.367283722,0.881935636,-611897.3162,4557,66.65342047,9.052008619,Decline,1,-0.232787797
42682984.27,19490912.23,15.28613661,15129359.93,0.5174647,1.027016894,9355173.916,4298,45.37032305,1.104639412,Stable,1,35.44588129
27819388.52,6797826.698,48.55243134,-355576.1325,0.568523468,3.380799075,6800338.177,141,30.67011131,9.693126927,Monitor,1,-1.278159411
28266429.59,37838786.25,42.91315703,-2875842.753,0.106796463,2.579508081,5649985.635,4042,47.54003084,5.261771466,Moderate,1,-10.17405733
43894353.33,34029019.78,15.80590895,5906150.659,0.708804786,2.904114606,5743333.064,380,64.62466537,8.183646906,Safe Zone,2,13.45537686
20472401.88,26827089.03,51.79988641,11457685.99,0.670411433,1.692904957,7920731.781,1004,26.43943603,2.144837074,Warning,1,55.96649605
7133753.808,18599363.33,25.52303134,5942920.623,0.393029109,1.508938183,-716961.6274,3830,40.30700311,4.563469862,Decline,0,83.30706081
1924742.478,16588268.56,41.58757389,1918853.299,0.142348748,1.20345202,4057051.883,2651,67.52143923,3.443145967,Moderate,2,99.69402771
37879294.16,26108743.99,11.17042432,8954279.597,0.703946032,1.941944085,6365093.659,3027,20.3437686,3.624928935,High Risk,0,23.63898218
31205322.79,21908188.4,39.46880429,3675058.385,0.864140128,2.155486201,5041845.341,4339,53.17983554,2.10930058,Critical,0,11.7770241
35351948.52,2678469.614,27.9847601,18321692.25,0.292121277,2.395324531,7993348.852,579,46.86886049,8.251874493,Stable,0,51.82654145
11041725.99,20597605.42,66.67859084,18066128.49,0.358819691,1.271355512,-1132739.492,2942,50.78050787,1.083180831,Critical,0,163.6168883
7250388.042,32294863.97,9.273404525,7559295.499,0.247050312,3.345962243,6288412.474,1316,31.07317784,3.812549113,Critical,0,104.2605645
1219960.951,18477747.13,36.39554562,3197099.85,0.561548899,1.009275495,4408332.765,1523,28.83276241,2.569694889,High Risk,0,262.0657529
17854084.16,2267871.787,39.38235681,13428310.35,0.223873116,3.396959524,2549930.368,4784,51.05258024,6.301350465,High Risk,0,75.21142069
29700925.5,31493872.34,59.37545572,-4082176.413,0.384955155,0.544568368,2083299.787,1647,22.93259711,3.288271624,High Risk,1,-13.74427343
19916080.23,8214278.529,48.07156813,6869225.151,0.657610411,1.943377075,5449991.593,2575,35.17928469,3.330986091,Warning,0,34.49084896
22155008.64,10493109.23,55.04092529,3408084.857,0.548092786,1.500103514,8691944.496,4843,21.29047876,5.395043296,Moderate,0,15.38290917
45255855.38,6755312.867,63.27869642,18013397.13,0.409170051,1.847370242,3954111.113,3811,10.49829047,6.874201354,Monitor,0,39.80346184
17738645.62,13342559.58,69.66522302,-4699924.318,0.436199681,2.211993737,7896677.969,2792,68.2034416,2.091742341,Stable,0,-26.49539553
25942479.71,30318709.93,28.54066225,8820371.893,0.549688706,1.806767474,2825876.582,4685,35.90217872,2.579603072,High Risk,0,33.99972551
39290824.13,20871557.21,45.3517029,13516589.53,0.104691782,1.744540551,-771266.4465,4475,68.16097687,3.224572701,Safe Zone,1,34.4013897
20128867.72,8354274.711,68.00810588,7125449.688,0.162807895,2.698170246,-1261931.162,519,18.41941119,9.763733927,Decline,2,35.39915799
31293291.66,35137637.11,79.20883482,-2864924.246,0.805006454,2.557628825,-1383987.544,3880,45.24200677,4.574372499,Stable,2,-9.155074758
43187003.58,35207357.83,71.71394833,19311534.75,0.162303191,2.999813846,2561801.703,583,22.05844197,6.390910816,Decline,2,44.71607926
47501270.87,34849021.32,32.8600447,7950260.784,0.665442877,1.249876944,2046853.01,4612,57.40444762,3.173885314,Monitor,0,16.73694333
7780137.306,9704089.213,19.63748879,10354656.11,0.836030531,2.328585529,6615244.283,4105,57.02217933,5.414135726,Stable,0,133.0909173
46366087.45,18159325.9,41.70444031,915244.5677,0.316546883,2.255584356,6913858.019,3729,16.75642894,1.667072569,Stable,0,1.973952555
24859756.51,39402588.31,60.62310889,7087452.128,0.39639315,1.609213433,-1389752.374,4137,64.72386717,1.312679313,High Risk,1,28.50974074
13283097.22,30926096.56,41.94268031,5728737.299,0.555137125,1.958172626,653479.1547,811,21.67777883,5.218601741,High Risk,0,43.12802356
